Year,Rank,SpacerDA,Player, FairwayRate ,FairwaysHit,FairwaysPossible
2019,92,-,Graeme McDowell, 0.6270 ,620,989
2019,93,-,Chase Wright, 0.6260 ,603,963
2019,94,-,Joey Garber, 0.6250 ,497,795
2019,95,-,Ryan Blaum, 0.6250 ,715,"1,144"
2019,95,-,Jon Rahm, 0.6250 ,595,952
2019,97,-,Alex Noren, 0.6240 ,524,840
2019,98,-,Carlos Ortiz, 0.6230 ,714,"1,146"
2019,99,-,Matt Jones, 0.6220 ,728,"1,171"
2019,100,-,Whee Kim, 0.6210 ,599,965
2019,101,-,Shawn Stefani, 0.6190 ,656,"1,060"
2019,102,-,Brooks Koepka, 0.6180 ,643,"1,040"
2019,102,-,Roger Sloan, 0.6180 ,724,"1,171"
2019,104,-,Rory McIlroy, 0.6180 ,591,956
2019,105,-,Tom Hoge, 0.6180 ,777,"1,257"
2019,106,-,Jason Day, 0.6180 ,554,897
2019,107,-,Aaron Wise, 0.6180 ,599,970
2019,108,-,Joaquin Niemann, 0.6170 ,827,"1,340"
2019,109,-,Nick Taylor, 0.6170 ,800,"1,297"
2019,110,-,Kelly Kraft, 0.6170 ,696,"1,129"
2019,111,-,Harris English, 0.6160 ,782,"1,270"
2019,112,-,Sangmoon Bae, 0.6150 ,463,753
2019,113,-,Bill Haas, 0.6130 ,590,962
2019,114,-,Hideki Matsuyama, 0.6130 ,755,"1,232"
2019,115,-,Adam Schenk, 0.6130 ,856,"1,397"
2019,116,-,Richy Werenski, 0.6130 ,710,"1,159"
2019,117,-,Robert Streb, 0.6090 ,613,"1,006"
2019,118,-,Sung Kang, 0.6070 ,711,"1,171"
2019,119,-,Patton Kizzire, 0.6070 ,629,"1,036"
2019,120,-,Ryan Palmer, 0.6070 ,560,923
2019,121,-,Andrew Putnam, 0.6060 ,647,"1,067"
2019,122,-,Rickie Fowler, 0.6060 ,645,"1,064"
2019,122,-,Freddie Jacobson, 0.6060 ,431,711
2019,124,-,Cameron Tringale, 0.6050 ,549,907
2019,125,-,Keith Mitchell, 0.6040 ,701,"1,161"
2019,126,-,José de Jesús Rodríguez, 0.6030 ,547,907
2019,127,-,Xander Schauffele, 0.6030 ,627,"1,040"
2019,128,-,Dominic Bozzelli, 0.6020 ,564,937
2019,129,-,Justin Rose, 0.6010 ,522,868
2019,130,-,Anders Albertson, 0.6010 ,538,895
2019,131,-,Patrick Reed, 0.6010 ,741,"1,233"
2019,132,-,Anirban Lahiri, 0.6010 ,578,962
2019,133,-,Justin Thomas, 0.6000 ,607,"1,012"
2019,134,-,Harold Varner III, 0.6000 ,686,"1,144"
2019,135,-,Adam Scott, 0.5990 ,511,853
2019,136,-,Sebastián Muñoz, 0.5980 ,668,"1,117"
2019,137,-,Chesson Hadley, 0.5980 ,616,"1,031"
2019,138,-,Danny Willett, 0.5960 ,523,878
2019,139,-,Stephan Jaeger, 0.5950 ,590,991
2019,140,-,Marc Leishman, 0.5940 ,601,"1,012"
2019,141,-,Cameron Smith, 0.5940 ,615,"1,036"
2019,142,-,Nick Watney, 0.5930 ,686,"1,157"
2019,143,-,Ernie Els, 0.5930 ,406,685
2019,144,-,Beau Hossler, 0.5920 ,686,"1,159"
2019,145,-,Scott Stallings, 0.5900 ,641,"1,087"
2019,146,-,Jhonattan Vegas, 0.5890 ,594,"1,008"
2019,147,-,Sergio Garcia, 0.5880 ,360,612
2019,148,-,Talor Gooch, 0.5870 ,443,755
2019,149,-,Chris Stroud, 0.5830 ,503,863
2019,150,-,Charley Hoffman, 0.5830 ,568,975
2019,151,-,Jonathan Byrd, 0.5830 ,399,685
2019,152,-,John Chin, 0.5820 ,439,755
2019,153,-,Bubba Watson, 0.5810 ,472,812
2019,154,-,Cam Davis, 0.5800 ,583,"1,005"
2019,155,-,Byeong Hun An, 0.5800 ,625,"1,078"
2019,155,-,Mackenzie Hughes, 0.5800 ,614,"1,059"
2019,157,-,Aaron Baddeley, 0.5770 ,444,769
2019,158,-,Hudson Swafford, 0.5770 ,459,796
2019,159,-,Max Homa, 0.5750 ,642,"1,117"
2019,160,-,Patrick Cantlay, 0.5730 ,578,"1,008"
2019,161,-,Patrick Rodgers, 0.5720 ,407,711
2019,162,-,Branden Grace, 0.5720 ,543,949
2019,162,-,Seth Reeves, 0.5720 ,535,935
2019,164,-,Sam Burns, 0.5720 ,622,"1,088"
2019,165,-,Danny Lee, 0.5710 ,645,"1,130"
2019,166,-,Brandon Harkins, 0.5700 ,659,"1,157"
2019,167,-,Tony Finau, 0.5690 ,669,"1,175"
2019,168,-,Sam Saunders, 0.5660 ,583,"1,031"
2019,169,-,J.B. Holmes, 0.5650 ,561,993
2019,170,-,Wyndham Clark, 0.5640 ,668,"1,185"
2019,171,-,Seamus Power, 0.5630 ,566,"1,006"
2019,172,-,Curtis Luck, 0.5590 ,459,821
2019,173,-,Jimmy Walker, 0.5570 ,576,"1,035"
2019,174,-,Dustin Johnson, 0.5560 ,544,979
2019,175,-,Cameron Champ, 0.5530 ,590,"1,067"
2019,176,-,Kevin Tway, 0.5530 ,620,"1,122"
2019,177,-,Jim Knous, 0.5520 ,408,739
2019,178,-,Julián Etulain, 0.5480 ,496,905
2019,179,-,Peter Malnati, 0.5460 ,632,"1,157"
2019,180,-,Cody Gribble, 0.5360 ,494,921
2019,181,-,Jordan Spieth, 0.5310 ,587,"1,105"
2019,182,-,Luke List, 0.5310 ,468,882
2019,183,-,Michael Kim, 0.5300 ,438,827
2019,184,-,Trey Mullinax, 0.5100 ,519,"1,017"
2019,185,-,Phil Mickelson, 0.5080 ,426,839
2019,186,-,Martin Trainer, 0.5080 ,432,851
2019,187,-,Peter Uihlein, 0.5060 ,550,"1,088"
2019,188,-,Ollie Schniederjans, 0.4850 ,508,"1,048"
2020,1,-,Jim Furyk, 0.7450 ,406,545
2020,2,-,Ryan Armour, 0.7390 ,599,811
2020,3,-,Brian Stuard, 0.7180 ,814,"1,133"
2020,4,-,Brendon Todd, 0.7140 ,862,"1,208"
2020,5,-,Kyle Stanley, 0.7130 ,529,742
2020,6,-,Tyler Duncan, 0.6990 ,814,"1,165"
2020,7,-,Chez Reavie, 0.6970 ,751,"1,077"
2020,8,-,Henrik Norlander, 0.6960 ,720,"1,035"
2020,9,-,Chris Baker, 0.6950 ,476,685
2020,10,-,Jim Herman, 0.6930 ,584,843
2020,11,-,Ryan Moore, 0.6860 ,420,612
2020,12,-,David Hearn, 0.6840 ,488,713
2020,13,-,Doc Redman, 0.6830 ,783,"1,147"
2020,13,-,Tim Wilkinson, 0.6830 ,439,643
2020,15,-,Josh Teater, 0.6820 ,391,573
2020,16,-,Vaughn Taylor, 0.6780 ,576,849
2020,17,1,Scott Brown, 0.6740 ,603,895
2020,18,1,Webb Simpson, 0.6730 ,490,728
2020,19,-,Kramer Hickok, 0.6720 ,460,685
2020,20,-,Corey Conners, 0.6710 ,695,"1,036"
2020,21,-,Austin Cook, 0.6680 ,560,839
2020,22,-,Chesson Hadley, 0.6670 ,541,811
2020,23,-,Arjun Atwal, 0.6650 ,288,433
2020,24,-,Jason Dufner, 0.6640 ,576,867
2020,25,-,Emiliano Grillo, 0.6610 ,599,906
2020,26,1,Kevin Streelman, 0.6590 ,670,"1,017"
2020,27,1,Matt Kuchar, 0.6580 ,518,787
2020,28,1,Fabián Gómez, 0.6580 ,506,769
2020,29,2,Andrew Landry, 0.6570 ,579,881
2020,30,2,Russell Henley, 0.6570 ,579,882
2020,31,2,Collin Morikawa, 0.6550 ,734,"1,120"
2020,32,2,Michael Thompson, 0.6540 ,567,867
2020,33,8,Kevin Kisner, 0.6520 ,666,"1,021"
2020,34,1,K.H. Lee, 0.6500 ,655,"1,008"
2020,35,1,Rickie Fowler, 0.6480 ,402,620
2020,36,2,D.J. Trahan, 0.6470 ,425,657
2020,37,2,Lucas Glover, 0.6460 ,603,933
2020,38,2,Joel Dahmen, 0.6460 ,711,"1,101"
2020,38,2,Matt Fitzpatrick, 0.6460 ,485,751
2020,40,3,Adam Hadwin, 0.6450 ,584,905
2020,41,3,Troy Merritt, 0.6450 ,611,947
2020,42,6,Sungjae Im, 0.6450 ,846,"1,312"
2020,43,1,Abraham Ancer, 0.6440 ,665,"1,032"
2020,44,1,Ben Martin, 0.6440 ,324,503
2020,45,1,Brice Garnett, 0.6440 ,522,811
2020,46,3,Nick Taylor, 0.6420 ,530,825
2020,47,3,Matthew NeSmith, 0.6410 ,610,951
2020,48,11,Daniel Berger, 0.6390 ,569,891
2020,49,3,Martin Laird, 0.6370 ,348,546
2020,49,3,J.T. Poston, 0.6370 ,696,"1,092"
2020,51,3,Doug Ghim, 0.6370 ,356,559
2020,52,3,Paul Casey, 0.6360 ,498,783
2020,53,3,Brian Harman, 0.6330 ,691,"1,092"
2020,54,3,Viktor Hovland, 0.6320 ,652,"1,031"
2020,55,2,Bo Hoag, 0.6320 ,592,937
2020,56,9,Jon Rahm, 0.6310 ,515,816
2020,57,2,Rob Oppenheim, 0.6300 ,537,853
2020,58,2,Mark Hubbard, 0.6280 ,756,"1,203"
2020,59,8,Billy Horschel, 0.6280 ,692,"1,102"
2020,60,1,Zach Johnson, 0.6280 ,536,854
2020,61,1,Pat Perez, 0.6280 ,480,765
2020,62,2,Kevin Na, 0.6270 ,623,993
2020,63,-,Scott Piercy, 0.6270 ,576,919
2020,64,1,Zac Blair, 0.6260 ,578,923
2020,65,1,Wes Roach, 0.6260 ,350,559
2020,66,1,Rafa Cabrera Bello, 0.6260 ,461,737
2020,67,1,Michael Gellerman, 0.6250 ,367,587
2020,67,1,Chase Seiffert, 0.6250 ,472,755
2020,69,1,Adam Long, 0.6250 ,769,"1,231"
2020,70,1,Adam Schenk, 0.6230 ,642,"1,031"
2020,71,2,Russell Knox, 0.6220 ,548,881
2020,72,2,Harry Higgs, 0.6220 ,722,"1,161"
2020,73,2,Nate Lashley, 0.6210 ,453,730
2020,74,2,Graeme McDowell, 0.6200 ,418,674
2020,75,2,Jhonattan Vegas, 0.6200 ,434,700
2020,76,2,Brandt Snedeker, 0.6190 ,459,741
2020,77,2,Harris English, 0.6180 ,657,"1,064"
2020,78,6,Tyrrell Hatton, 0.6170 ,363,588
2020,79,1,Harold Varner III, 0.6170 ,636,"1,031"
2020,80,1,Denny McCarthy, 0.6160 ,664,"1,078"
2020,81,2,James Hahn, 0.6140 ,309,503
2020,82,2,Tommy Fleetwood, 0.6130 ,341,556
2020,83,2,Bill Haas, 0.6130 ,377,615
2020,84,2,Scottie Scheffler, 0.6120 ,703,"1,148"
2020,85,1,Sam Ryder, 0.6120 ,600,980
2020,86,1,Robby Shelton, 0.6120 ,608,994
2020,87,1,Shane Lowry, 0.6100 ,373,612
2020,88,2,Dylan Frittelli, 0.6080 ,698,"1,148"
2020,89,2,Rory Sabbatini, 0.6080 ,559,920
2020,90,2,Anirban Lahiri, 0.6070 ,297,489
2020,91,3,"Ted Potter, Jr.", 0.6070 ,373,615
2020,92,3,Louis Oosthuizen, 0.6060 ,405,668
2020,93,3,Sergio Garcia, 0.6060 ,371,612
2020,94,3,Tom Hoge, 0.6060 ,627,"1,035"
2020,95,8,Sebastián Muñoz, 0.6040 ,713,"1,180"
2020,96,3,Hank Lebioda, 0.6030 ,464,769
2020,96,3,Justin Rose, 0.6030 ,321,532
2020,98,5,Xander Schauffele, 0.6030 ,591,980
2020,99,2,C.T. Pan, 0.6030 ,470,780
2020,100,2,Sepp Straka, 0.6020 ,590,980
2020,101,12,Ryan Palmer, 0.6010 ,572,952
2020,102,3,Gary Woodland, 0.6000 ,521,868
2020,103,3,Aaron Wise, 0.5990 ,377,629
2020,104,3,Brendan Steele, 0.5990 ,537,896
2020,105,3,Keegan Bradley, 0.5970 ,566,948
2020,106,3,Kris Ventura, 0.5970 ,367,615
2020,107,3,Ian Poulter, 0.5960 ,398,668
2020,108,3,Bronson Burgoon, 0.5960 ,442,742
2020,109,3,Xinjun Zhang, 0.5950 ,641,"1,077"
2020,110,3,Mark Anderson, 0.5950 ,391,657
2020,110,3,Aaron Baddeley, 0.5950 ,391,657
2020,112,3,Michael Gligic, 0.5950 ,399,671
2020,113,3,Chris Stroud, 0.5940 ,382,643
2020,114,3,Patrick Cantlay, 0.5940 ,384,647
2020,115,3,Bo Van Pelt, 0.5920 ,356,601
2020,116,3,Cameron Percy, 0.5920 ,373,630
2020,117,3,Matt Jones, 0.5920 ,629,"1,063"
2020,118,20,Dustin Johnson, 0.5910 ,407,689
2020,119,2,Bud Cauley, 0.5900 ,504,854
2020,120,2,Matthew Wolff, 0.5900 ,611,"1,036"
2020,121,2,Max Homa, 0.5890 ,577,979
2020,122,2,Cam Davis, 0.5880 ,477,811
2020,123,2,Brian Gay, 0.5870 ,517,881
2020,124,2,Seamus Power, 0.5860 ,262,447
2020,125,3,Vince Whaley, 0.5840 ,310,531
2020,126,3,Scott Harrington, 0.5840 ,555,951
2020,127,3,Talor Gooch, 0.5840 ,678,"1,162"
2020,128,3,Keith Mitchell, 0.5830 ,522,895
2020,129,3,Roger Sloan, 0.5830 ,416,714
2020,130,3,Maverick McNealy, 0.5820 ,619,"1,063"
2020,131,3,Alex Noren, 0.5810 ,455,783
2020,132,4,Robert Streb, 0.5810 ,406,699
2020,133,4,Matt Every, 0.5800 ,365,629
2020,134,4,Richy Werenski, 0.5800 ,454,783
2020,135,4,Bubba Watson, 0.5790 ,533,920
2020,136,4,Ben Taylor, 0.5790 ,340,587
2020,137,4,J.J. Spaun, 0.5780 ,469,811
2020,138,4,Jason Kokrak, 0.5760 ,498,864
2020,139,5,Luke List, 0.5750 ,555,966
2020,140,9,Bryson DeChambeau, 0.5740 ,498,868
2020,140,5,Will Gordon, 0.5740 ,257,448
2020,142,4,Joseph Bramlett, 0.5740 ,425,741
2020,143,5,Scott Stallings, 0.5730 ,537,937
2020,144,1,Justin Thomas, 0.5730 ,529,924
2020,145,2,Lanto Griffin, 0.5720 ,738,"1,291"
2020,146,5,Danny Lee, 0.5710 ,549,962
2020,147,5,Si Woo Kim, 0.5700 ,588,"1,031"
2020,147,5,Andrew Putnam, 0.5700 ,365,640
2020,149,-,Hideki Matsuyama, 0.5700 ,588,"1,032"
2020,150,4,Charley Hoffman, 0.5690 ,469,825
2020,151,8,Kevin Chappell, 0.5650 ,324,573
2020,152,5,Joaquin Niemann, 0.5650 ,601,"1,064"
2020,153,7,Stewart Cink, 0.5640 ,402,713
2020,154,8,Cameron Champ, 0.5640 ,554,983
2020,155,-,Rory McIlroy, 0.5630 ,471,836
2020,156,15,Patrick Reed, 0.5610 ,581,"1,036"
2020,157,6,Jason Day, 0.5590 ,412,737
2020,158,3,Mackenzie Hughes, 0.5580 ,546,979
2020,159,5,Branden Grace, 0.5570 ,319,573
2020,160,6,Sung Kang, 0.5560 ,568,"1,021"
2020,161,6,Adam Scott, 0.5550 ,293,528
2020,162,6,Nick Watney, 0.5550 ,341,615
2020,163,6,Carlos Ortiz, 0.5540 ,558,"1,008"
2020,163,6,Danny Willett, 0.5540 ,310,560
2020,165,7,Sam Burns, 0.5480 ,445,812
2020,166,7,Charles Howell III, 0.5460 ,525,962
2020,167,8,Cameron Smith, 0.5450 ,488,896
2020,168,6,Peter Malnati, 0.5450 ,434,797
2020,169,8,Byeong Hun An, 0.5430 ,568,"1,046"
2020,170,8,Tyler McCumber, 0.5430 ,402,741
2020,171,8,Grayson Murray, 0.5420 ,273,504
2020,172,8,Patton Kizzire, 0.5400 ,416,770
2020,172,8,Cameron Tringale, 0.5400 ,476,881
2020,174,8,Phil Mickelson, 0.5400 ,385,713
2020,175,8,Beau Hossler, 0.5390 ,505,937
2020,176,8,Brooks Koepka, 0.5380 ,301,560
2020,177,8,Zack Sucher, 0.5330 ,268,503
2020,178,8,Matt Wallace, 0.5310 ,327,616
2020,179,8,Patrick Rodgers, 0.5300 ,674,"1,273"
2020,180,10,Wyndham Clark, 0.5220 ,443,849
2020,181,10,Jordan Spieth, 0.5210 ,450,863
2020,182,10,Rhein Gibson, 0.5190 ,363,699
2020,183,6,Marc Leishman, 0.5190 ,441,850
2020,184,4,Tony Finau, 0.5180 ,520,"1,004"
2020,185,8,Dominic Bozzelli, 0.5170 ,260,503
2020,186,8,Sebastian Cappelen, 0.5120 ,379,741
2020,187,8,Brandon Hagy, 0.5100 ,328,643
2020,188,8,Nelson Ledesma, 0.5100 ,285,559
2020,189,8,Kevin Tway, 0.4990 ,333,668
2020,190,8,Ryan Brehm, 0.4880 ,341,699
2020,191,8,Martin Trainer, 0.4810 ,311,647
2020,192,8,Peter Uihlein, 0.4740 ,285,601
2020,193,8,Jimmy Walker, 0.4680 ,301,643
2021,1,-,Brendon Todd, 0.7530 ,906,"1,204"
2021,2,-,Chez Reavie, 0.7410 ,870,"1,174"
2021,3,-,Brian Stuard, 0.7330 ,"1,063","1,450"
2021,4,-,Ryan Armour, 0.7280 ,792,"1,088"
2021,5,-,Abraham Ancer, 0.7110 ,972,"1,368"
2021,6,-,Brice Garnett, 0.7070 ,908,"1,284"
2021,7,-,Corey Conners, 0.7020 ,"1,013","1,444"
2021,8,-,David Hearn, 0.7000 ,624,892
2021,9,-,Satoshi Kodaira, 0.6960 ,734,"1,054"
2021,10,-,Collin Morikawa, 0.6960 ,760,"1,092"
2021,11,-,Sungjae Im, 0.6910 ,"1,175","1,700"
2021,12,-,J.J. Spaun, 0.6900 ,694,"1,006"
2021,13,-,Martin Laird, 0.6880 ,771,"1,120"
2021,14,-,Kramer Hickok, 0.6860 ,657,958
2021,15,-,Doug Ghim, 0.6860 ,824,"1,202"
2021,16,-,Michael Thompson, 0.6840 ,706,"1,032"
2021,17,-,Matt Fitzpatrick, 0.6840 ,629,920
2021,18,-,Josh Teater, 0.6800 ,457,672
2021,19,-,Mark Hubbard, 0.6780 ,905,"1,334"
2021,20,-,Vaughn Taylor, 0.6770 ,735,"1,086"
2021,21,-,Kevin Kisner, 0.6760 ,737,"1,090"
2021,22,-,Joel Dahmen, 0.6760 ,773,"1,144"
2021,23,-,Tyler Duncan, 0.6750 ,844,"1,250"
2021,24,-,Adam Long, 0.6740 ,786,"1,166"
2021,25,-,Henrik Norlander, 0.6710 ,785,"1,170"
2021,26,-,Webb Simpson, 0.6710 ,695,"1,036"
2021,27,-,Russell Henley, 0.6710 ,782,"1,166"
2021,28,-,K.J. Choi, 0.6690 ,486,726
2021,28,-,James Hahn, 0.6690 ,652,974
2021,30,-,Brian Harman, 0.6690 ,931,"1,392"
2021,31,-,Ben Martin, 0.6690 ,468,700
2021,32,-,Jim Herman, 0.6680 ,613,918
2021,33,-,Andrew Landry, 0.6670 ,614,920
2021,34,-,Kyle Stanley, 0.6670 ,838,"1,256"
2021,35,-,Kevin Na, 0.6660 ,808,"1,214"
2021,36,-,Ian Poulter, 0.6630 ,666,"1,004"
2021,37,-,Kevin Streelman, 0.6630 ,886,"1,336"
2021,38,-,Russell Knox, 0.6620 ,847,"1,280"
2021,39,-,Chris Baker, 0.6610 ,500,756
2021,40,-,Matt Kuchar, 0.6610 ,608,920
2021,41,-,Michael Gellerman, 0.6600 ,434,658
2021,42,-,Billy Horschel, 0.6570 ,791,"1,204"
2021,43,-,John Huh, 0.6560 ,529,806
2021,44,-,Daniel Berger, 0.6550 ,770,"1,176"
2021,45,-,Austin Cook, 0.6550 ,656,"1,002"
2021,46,-,Chase Seiffert, 0.6520 ,711,"1,090"
2021,47,-,Matthew NeSmith, 0.6510 ,798,"1,226"
2021,48,-,Keegan Bradley, 0.6500 ,779,"1,198"
2021,49,-,Doc Redman, 0.6490 ,685,"1,056"
2021,50,-,Emiliano Grillo, 0.6480 ,868,"1,340"
2021,51,-,Rob Oppenheim, 0.6460 ,668,"1,034"
2021,52,-,Jason Dufner, 0.6450 ,773,"1,198"
2021,53,-,Rafa Cabrera Bello, 0.6440 ,666,"1,034"
2021,54,-,Harris English, 0.6430 ,828,"1,288"
2021,55,-,Lucas Glover, 0.6410 ,857,"1,338"
2021,56,-,Brandt Snedeker, 0.6400 ,748,"1,168"
2021,57,-,Hudson Swafford, 0.6390 ,734,"1,148"
2021,58,-,Bo Hoag, 0.6390 ,776,"1,214"
2021,59,-,Nick Taylor, 0.6390 ,804,"1,258"
2021,60,-,Viktor Hovland, 0.6390 ,737,"1,154"
2021,61,-,Jon Rahm, 0.6370 ,687,"1,078"
2021,62,-,Tom Hoge, 0.6370 ,851,"1,336"
2021,63,-,Cameron Percy, 0.6370 ,685,"1,076"
2021,64,-,Mark Anderson, 0.6350 ,498,784
2021,65,-,Scottie Scheffler, 0.6350 ,866,"1,364"
2021,66,-,Louis Oosthuizen, 0.6350 ,655,"1,032"
2021,67,-,Chris Kirk, 0.6340 ,760,"1,198"
2021,68,-,Patrick Reed, 0.6320 ,689,"1,090"
2021,69,-,K.H. Lee, 0.6310 ,932,"1,478"
2021,70,-,Tyrrell Hatton, 0.6300 ,489,776
2021,71,-,Adam Hadwin, 0.6300 ,772,"1,226"
2021,72,-,Sebastián Muñoz, 0.6300 ,899,"1,428"
2021,73,-,Lee Westwood, 0.6290 ,545,866
2021,74,-,Si Woo Kim, 0.6270 ,824,"1,314"
2021,75,-,Seamus Power, 0.6260 ,508,812
2021,76,-,Zach Johnson, 0.6250 ,730,"1,168"
2021,77,-,Scott Brown, 0.6240 ,694,"1,112"
2021,78,-,Denny McCarthy, 0.6230 ,815,"1,308"
2021,79,-,Sean O'Hair, 0.6230 ,441,708
2021,80,-,Hideki Matsuyama, 0.6230 ,808,"1,298"
2021,81,-,Paul Casey, 0.6220 ,622,"1,000"
2021,82,-,Rory Sabbatini, 0.6210 ,650,"1,047"
2021,83,-,Pat Perez, 0.6200 ,830,"1,338"
2021,84,-,Brendan Steele, 0.6200 ,657,"1,060"
2021,85,-,Troy Merritt, 0.6200 ,845,"1,364"
2021,86,-,Sam Ryder, 0.6180 ,742,"1,200"
2021,87,-,Nate Lashley, 0.6180 ,655,"1,060"
2021,88,-,Roger Sloan, 0.6180 ,708,"1,146"
2021,89,-,Andrew Putnam, 0.6160 ,765,"1,242"
2021,90,-,Fabián Gómez, 0.6160 ,463,752
2021,91,-,Rickie Fowler, 0.6150 ,669,"1,088"
2021,92,-,Jason Day, 0.6130 ,553,902
2021,93,-,Sergio Garcia, 0.6120 ,635,"1,038"
2021,94,-,Cameron Tringale, 0.6120 ,783,"1,280"
2021,95,-,Hank Lebioda, 0.6120 ,614,"1,004"
2021,96,-,Erik van Rooyen, 0.6110 ,621,"1,016"
2021,97,-,C.T. Pan, 0.6110 ,682,"1,116"
2021,98,-,Bo Van Pelt, 0.6100 ,611,"1,002"
2021,99,-,Adam Schenk, 0.6090 ,866,"1,422"
2021,99,-,Richy Werenski, 0.6090 ,732,"1,202"
2021,101,-,Patrick Cantlay, 0.6070 ,663,"1,092"
2021,102,-,Charles Howell III, 0.6070 ,592,976
2021,103,-,Justin Rose, 0.6050 ,454,750
2021,104,-,Maverick McNealy, 0.6050 ,658,"1,088"
2021,105,-,Carlos Ortiz, 0.6040 ,775,"1,284"
2021,106,-,Jason Kokrak, 0.6020 ,739,"1,228"
2021,107,-,Talor Gooch, 0.6020 ,752,"1,250"
2021,108,-,Aaron Wise, 0.6000 ,670,"1,116"
2021,109,-,Scott Piercy, 0.6000 ,660,"1,100"
2021,109,-,Danny Willett, 0.6000 ,393,655
2021,111,-,Bronson Burgoon, 0.6000 ,601,"1,002"
2021,111,-,Ryan Palmer, 0.6000 ,619,"1,032"
2021,113,-,Bubba Watson, 0.5990 ,574,958
2021,114,-,Shane Lowry, 0.5990 ,635,"1,060"
2021,115,-,Harold Varner III, 0.5990 ,752,"1,256"
2021,116,-,Matt Wallace, 0.5980 ,444,742
2021,117,-,Brian Gay, 0.5970 ,586,982
2021,118,-,Scott Harrington, 0.5960 ,656,"1,101"
2021,119,-,Danny Lee, 0.5930 ,484,816
2021,120,-,Scott Stallings, 0.5930 ,627,"1,058"
2021,121,-,Nelson Ledesma, 0.5930 ,397,670
2021,122,-,Cameron Smith, 0.5920 ,680,"1,148"
2021,123,-,Joaquin Niemann, 0.5920 ,843,"1,424"
2021,124,-,Sam Burns, 0.5890 ,688,"1,168"
2021,125,-,Cameron Champ, 0.5890 ,618,"1,050"
2021,126,-,Xander Schauffele, 0.5880 ,626,"1,064"
2021,127,-,Michael Gligic, 0.5880 ,656,"1,116"
2021,128,-,Xinjun Zhang, 0.5850 ,555,948
2021,129,-,Marc Leishman, 0.5850 ,622,"1,064"
2021,130,-,Max Homa, 0.5840 ,699,"1,196"
2021,131,-,Robert Streb, 0.5830 ,672,"1,152"
2021,132,-,Tyler McCumber, 0.5830 ,555,952
2021,133,-,Alex Noren, 0.5830 ,663,"1,138"
2021,134,-,Mackenzie Hughes, 0.5810 ,728,"1,254"
2021,135,-,Patton Kizzire, 0.5800 ,824,"1,420"
2021,136,-,Dustin Johnson, 0.5790 ,581,"1,004"
2021,137,-,Tommy Fleetwood, 0.5780 ,483,836
2021,138,-,Charl Schwartzel, 0.5780 ,692,"1,198"
2021,139,-,Aaron Baddeley, 0.5770 ,435,754
2021,140,-,Rafael Campos, 0.5760 ,483,838
2021,141,-,Sepp Straka, 0.5760 ,772,"1,340"
2021,142,-,Kris Ventura, 0.5760 ,561,974
2021,143,-,Luke Donald, 0.5760 ,448,778
2021,144,-,Anirban Lahiri, 0.5760 ,548,952
2021,145,-,Tom Lewis, 0.5740 ,639,"1,114"
2021,145,-,Rory McIlroy, 0.5740 ,592,"1,032"
2021,147,-,Harry Higgs, 0.5730 ,639,"1,116"
2021,148,-,Charley Hoffman, 0.5710 ,787,"1,378"
2021,149,-,"Ted Potter, Jr.", 0.5710 ,540,946
2021,150,-,D.J. Trahan, 0.5710 ,526,922
2021,151,-,Lanto Griffin, 0.5700 ,715,"1,254"
2021,151,-,J.T. Poston, 0.5700 ,666,"1,168"
2021,153,-,Bill Haas, 0.5700 ,351,616
2021,154,-,Jhonattan Vegas, 0.5690 ,697,"1,224"
2021,155,-,Joseph Bramlett, 0.5690 ,619,"1,088"
2021,156,-,Peter Malnati, 0.5670 ,634,"1,118"
2021,157,-,Brooks Koepka, 0.5660 ,521,920
2021,158,-,Keith Mitchell, 0.5650 ,661,"1,170"
2021,159,-,Vince Whaley, 0.5650 ,630,"1,116"
2021,160,-,Camilo Villegas, 0.5640 ,605,"1,072"
2021,161,-,Stewart Cink, 0.5640 ,712,"1,262"
2021,162,-,Will Zalatoris, 0.5640 ,687,"1,218"
2021,163,-,Chesson Hadley, 0.5640 ,567,"1,006"
2021,164,-,Tony Finau, 0.5630 ,707,"1,256"
2021,165,-,Beau Hossler, 0.5630 ,690,"1,226"
2021,166,-,Cam Davis, 0.5610 ,735,"1,310"
2021,167,-,Hunter Mahan, 0.5610 ,445,794
2021,168,-,Robby Shelton, 0.5580 ,623,"1,116"
2021,169,-,Justin Thomas, 0.5570 ,653,"1,172"
2021,170,-,Matt Jones, 0.5560 ,792,"1,424"
2021,171,-,Branden Grace, 0.5550 ,626,"1,128"
2021,171,-,Sung Kang, 0.5550 ,666,"1,200"
2021,173,-,Luke List, 0.5550 ,689,"1,242"
2021,174,-,Adam Scott, 0.5530 ,557,"1,008"
2021,175,-,Will Gordon, 0.5510 ,677,"1,228"
2021,176,-,Gary Woodland, 0.5500 ,538,978
2021,177,-,Phil Mickelson, 0.5450 ,560,"1,028"
2021,178,-,Bryson DeChambeau, 0.5420 ,609,"1,124"
2021,179,-,Patrick Rodgers, 0.5410 ,770,"1,424"
2021,180,-,Jordan Spieth, 0.5390 ,661,"1,226"
2021,181,-,Rhein Gibson, 0.5330 ,417,782
2021,182,-,Kevin Tway, 0.5320 ,460,864
2021,183,-,Ben Taylor, 0.5300 ,371,700
2021,184,-,Byeong Hun An, 0.5200 ,607,"1,168"
