Year,Rank,,Player,Avg,Total Putts,Total Rounds,Low Total Putts
1999,79,-,John Elliott,29.28,"2,313",79,22
1999,79,-,Brian Gay,29.28,"2,020",69,23
1999,79,-,"Dave Stockton, Jr.",29.28,"2,606",89,23
1999,82,-,D.A. Weibring,29.3,"1,553",53,24
1999,83,-,Stuart Appleby,29.31,"2,521",86,23
1999,83,-,Russ Cochran,29.31,"2,433",83,23
1999,85,-,Steve Jurgensen,29.33,"1,613",55,23
1999,85,-,Mark Wiebe,29.33,"2,229",76,24
1999,87,-,Michael Bradley,29.34,"2,171",74,25
1999,87,-,Steve Stricker,29.34,"1,907",65,24
1999,89,-,Scott Simpson,29.35,"1,673",57,22
1999,90,-,Trevor Dodds,29.36,"2,848",97,22
1999,91,-,Bob Burns,29.37,"2,614",89,22
1999,92,-,Ronnie Black,29.38,"1,645",56,23
1999,92,-,Rory Sabbatini,29.38,"2,292",78,25
1999,94,-,Notah Begay III,29.39,"2,851",97,23
1999,94,-,Brandel Chamblee,29.39,"2,234",76,25
1999,94,-,Steve Flesch,29.39,"2,880",98,25
1999,97,-,Craig Barlow,29.45,"2,503",85,23
1999,98,-,Billy Andrade,29.46,"2,475",84,24
1999,99,-,Harrison Frazar,29.47,"2,829",96,23
1999,100,-,Sean Murphy,29.49,"2,448",83,24
1999,100,-,Jay Williamson,29.49,"2,418",82,23
1999,102,-,Paul Azinger,29.51,"2,154",73,24
1999,103,-,Lee Porter,29.52,"2,598",88,25
1999,104,-,Chris DiMarco,29.55,"2,925",99,23
1999,104,-,Fred Funk,29.55,"3,428",116,23
1999,106,-,Glen Day,29.56,"2,631",89,24
1999,106,-,Robert Gamez,29.56,"1,744",59,23
1999,108,-,Neal Lancaster,29.57,"2,720",92,24
1999,108,-,Lee Rinker,29.57,"2,691",91,22
1999,110,-,Stewart Cink,29.6,"2,605",88,24
1999,110,-,David Frost,29.6,"2,220",75,22
1999,112,-,Fred Couples,29.61,"1,658",56,23
1999,113,-,Ben Bates,29.64,"2,934",99,24
1999,113,-,Jimmy Green,29.64,"2,223",75,23
1999,113,-,Charles Warren,29.64,"2,045",69,23
1999,116,-,Cameron Beckman,29.65,"2,402",81,23
1999,116,-,Ted Tryba,29.65,"3,143",106,22
1999,118,-,Doug Dunakey,29.67,"2,581",87,23
1999,118,-,Kenny Perry,29.67,"2,433",82,22
1999,120,-,Bob Estes,29.68,"2,968",100,24
1999,120,-,Katsumasa Miyamoto,29.68,"1,781",60,22
1999,122,-,Blaine McCallister,29.69,"2,791",94,25
1999,123,-,Charles Raulerson,29.7,"3,029",102,24
1999,124,-,Dudley Hart,29.71,"2,377",80,23
1999,125,-,John Cook,29.75,"2,410",81,24
1999,126,-,Craig Stadler,29.76,"1,488",50,23
1999,127,-,Barry Cheesman,29.77,"2,888",97,23
1999,127,-,Clarence Rose,29.77,"1,429",48,24
1999,129,-,Carlos Franco,29.78,"1,936",65,23
1999,130,-,Bill Glasson,29.79,"2,264",76,22
1999,131,-,Bo Van Pelt,29.82,"2,177",73,22
1999,132,-,Ty Armstrong,29.83,"2,297",77,25
1999,132,-,Olin Browne,29.83,"2,386",80,25
1999,134,-,Andrew Magee,29.84,"2,387",80,24
1999,135,-,Phil Mickelson,29.86,"2,210",74,22
1999,136,-,Steve Jones,29.87,"1,643",55,24
1999,136,-,J.L. Lewis,29.87,"2,838",95,23
1999,136,-,Mark O'Meara,29.87,"1,643",55,22
1999,139,-,Mark Brooks,29.88,"3,137",105,22
1999,139,-,Tim Loustalot,29.88,"1,972",66,24
1999,141,-,Ted Purdy,29.89,"1,913",64,25
1999,142,-,Woody Austin,29.9,"2,900",97,22
1999,143,-,Fulton Allem,29.92,"2,274",76,24
1999,144,-,Jim Furyk,29.95,"2,636",88,23
1999,145,-,Justin Leonard,29.97,"2,877",96,24
1999,145,-,Perry Moss,29.97,"2,128",71,24
1999,145,-,Vijay Singh,29.97,"2,907",97,23
1999,145,-,Payne Stewart,29.97,"1,798",60,22
1999,149,-,Chris Smith,30.01,"2,341",78,25
1999,150,-,Billy Mayfair,30.03,"2,372",79,24
1999,151,-,Fuzzy Zoeller,30.04,"1,622",54,25
1999,152,-,Chris Couch,30.06,"2,164",72,24
1999,153,-,Bob Tway,30.09,"2,648",88,22
1999,153,-,Mike Weir,30.09,"2,798",93,23
1999,155,-,Grant Waite,30.1,"2,920",97,25
1999,156,-,Rocco Mediate,30.12,"2,319",77,25
1999,156,-,Jeff Sluman,30.12,"3,102",103,23
1999,158,-,Robin Freeman,30.13,"2,380",79,23
1999,159,-,Robert Allenby,30.15,"2,533",84,25
1999,159,-,Gabriel Hjertstedt,30.15,"2,834",94,24
1999,161,-,Tim Herron,30.16,"2,654",88,21
1999,161,-,Jeff Maggert,30.16,"2,232",74,21
1999,163,-,Dennis Paulson,30.17,"2,866",95,22
1999,164,-,Briny Baird,30.23,"2,358",78,24
1999,165,-,Lee Janzen,30.25,"2,329",77,22
1999,165,-,Tom Lehman,30.25,"2,299",76,24
1999,165,-,David Seawell,30.25,"1,543",51,25
1999,168,-,Jeff Brehaut,30.26,"2,330",77,24
1999,169,-,Rich Beem,30.27,"1,877",62,24
1999,170,-,Kent Jones,30.28,"2,029",67,25
1999,171,-,Scott Gump,30.33,"2,760",91,21
1999,172,-,Mark Calcavecchia,30.36,"2,763",91,25
1999,173,-,Steve Pate,30.39,"2,674",88,24
1999,174,-,Len Mattiace,30.45,"2,710",89,24
1999,175,-,Tom Kite,30.47,"1,767",58,24
1999,176,-,Brian Watts,30.54,"2,321",76,24
1999,177,-,Tom Purtzer,30.6,"1,591",52,27
1999,178,-,David Duval,30.62,"2,021",66,22
1999,179,-,Steve Elkington,30.63,"1,960",64,23
1999,179,-,Davis Love III,30.63,"2,144",70,24
1999,179,-,Hal Sutton,30.63,"2,512",82,23
1999,182,-,Nick Price,30.76,"1,661",54,24
1999,183,-,John Huston,30.82,"2,096",68,23
1999,184,-,Jesper Parnevik,30.83,"1,788",58,21
1999,185,-,Bradley Hughes,30.88,"2,841",92,25
1999,186,-,Joe Durant,30.89,"2,440",79,25
1999,187,-,Scott Verplank,30.9,"2,503",81,24
1999,188,-,Frank Nobilo,31,"2,387",77,24
1999,189,-,Scott Dunlap,31.06,"2,423",78,22
1999,190,-,Ernie Els,31.27,"1,626",52,22
1999,191,-,Duffy Waldorf,31.76,"2,604",82,24
1999,192,-,Joe Ozaki,31.78,"1,430",45,25
2000,1,-,Brad Faxon,28.05,"2,693",96,22
2000,2,-,Mark O'Meara,28.14,"1,435",51,24
2000,3,-,Paul Azinger,28.21,"1,918",68,22
2000,4,-,Sergio Garcia,28.23,"1,355",48,23
2000,5,-,Steve Jones,28.3,"1,896",67,23
2000,6,-,Ernie Els,28.33,"1,813",64,24
2000,6,-,Phil Mickelson,28.33,"2,153",76,22
2000,8,-,Paul Curry,28.39,"1,817",64,24
2000,9,-,Billy Andrade,28.4,"2,442",86,20
2000,10,-,Stuart Appleby,28.42,"2,188",77,21
2000,11,-,Paul Goydos,28.44,"2,759",97,23
2000,12,-,Jonathan Kaye,28.46,"3,188",112,22
2000,12,-,Scott McCarron,28.46,"2,789",98,23
2000,14,-,Rick Fehr,28.48,"2,022",71,21
2000,14,-,Mike Springer,28.48,"2,307",81,23
2000,16,-,Corey Pavin,28.51,"2,053",72,18
2000,17,-,Larry Mize,28.55,"1,970",69,22
2000,18,-,Mark Brooks,28.58,"2,458",86,23
2000,19,-,Bob Estes,28.59,"1,687",59,24
2000,20,-,Rory Sabbatini,28.6,"2,374",83,21
2000,20,-,Jean Van de Velde,28.6,"1,802",63,23
2000,22,-,Loren Roberts,28.61,"2,346",82,23
2000,23,-,Robert Damron,28.62,"2,604",91,23
2000,24,-,Jim Carter,28.63,"2,634",92,20
2000,24,-,Tommy Tolles,28.63,"1,718",60,24
2000,26,-,Ted Tryba,28.64,"3,122",109,24
2000,27,-,Bob Heintz,28.67,"2,437",85,22
2000,28,-,Brian Gay,28.69,"2,840",99,24
2000,28,-,Kevin Wentworth,28.69,"2,295",80,22
2000,30,-,Chris Riley,28.7,"2,698",94,23
2000,31,-,Glen Day,28.71,"2,641",92,22
2000,31,-,Paul Stankowski,28.71,"2,096",73,23
2000,33,-,Brad Fabel,28.72,"2,527",88,20
2000,34,-,Jesper Parnevik,28.73,"1,839",64,24
2000,35,-,Frank Lickliter II,28.74,"3,018",105,24
2000,36,-,Tiger Woods,28.76,"2,071",72,23
2000,37,-,Skip Kendall,28.78,"3,223",112,21
2000,38,-,Tom Pernice Jr.,28.79,"2,764",96,22
2000,39,-,Chip Beck,28.8,"1,411",49,23
2000,39,-,Jay Don Blake,28.8,"2,678",93,23
2000,39,-,Nick Price,28.8,"1,728",60,24
2000,42,-,David Frost,28.81,"1,700",59,22
2000,42,-,Len Mattiace,28.81,"3,083",107,24
2000,44,-,Franklin Langham,28.82,"2,623",91,24
2000,45,-,Michael Bradley,28.85,"2,106",73,23
2000,46,-,Steve Lowery,28.86,"3,001",104,22
2000,46,-,Mike Weir,28.86,"2,655",92,22
2000,48,-,Carlos Franco,28.87,"2,367",82,24
2000,49,-,Jim Furyk,28.88,"2,628",91,23
2000,49,-,Shigeki Maruyama,28.88,"2,339",81,23
2000,49,-,Sean Murphy,28.88,"2,888",100,25
2000,52,-,Steve Hart,28.89,"2,022",70,23
2000,52,-,Keith Nolan,28.89,"1,647",57,23
2000,54,-,John Huston,28.9,"2,254",78,23
2000,54,-,Lee Janzen,28.9,"2,572",89,23
2000,54,-,Jay Williamson,28.9,"2,948",102,24
2000,57,-,Joe Ogilvie,28.91,"2,631",91,23
2000,58,-,Brent Geiberger,28.92,"2,169",75,24
2000,59,-,Davis Love III,28.94,"2,547",88,21
2000,60,-,Bill Glasson,28.95,"2,692",93,24
2000,60,-,John Maginnes,28.95,"2,866",99,22
2000,60,-,Jerry Smith,28.95,"2,924",101,23
2000,60,-,Steve Stricker,28.95,"1,708",59,23
2000,60,-,Esteban Toledo,28.95,"3,213",111,22
2000,60,-,Scott Verplank,28.95,"3,011",104,23
2000,66,-,Steve Flesch,28.96,"3,388",117,22
2000,66,-,J.P. Hayes,28.96,"2,577",89,24
2000,66,-,Jerry Kelly,28.96,"3,215",111,24
2000,69,-,Stephen Ames,28.97,"2,752",95,23
2000,69,-,Stewart Cink,28.97,"2,636",91,24
2000,69,-,Jeff Sluman,28.97,"3,100",107,23
2000,72,-,Bob Friend,28.98,"2,666",92,22
2000,72,-,Justin Leonard,28.98,"2,579",89,23
2000,72,-,Jim McGovern,28.98,"1,536",53,24
2000,75,-,Greg Chalmers,29,"2,668",92,23
2000,75,-,Brian Henninger,29,"2,581",89,22
2000,77,-,Mike Sposa,29.01,"2,118",73,24
2000,77,-,"Dave Stockton, Jr.",29.01,"2,524",87,22
2000,79,-,Brett Quigley,29.02,"1,828",63,23
2000,80,-,Ryan Howison,29.04,"2,352",81,24
2000,80,-,Pete Jordan,29.04,"2,962",102,24
2000,80,-,Andrew Magee,29.04,"2,120",73,23
2000,80,-,Kirk Triplett,29.04,"2,701",93,23
2000,84,-,Matt Gogel,29.05,"2,440",84,22
2000,84,-,Craig Perks,29.05,"2,382",82,22
2000,86,-,Dennis Paulson,29.06,"2,238",77,22
2000,87,-,Gabriel Hjertstedt,29.07,"2,413",83,23
2000,87,-,Greg Kraft,29.07,"3,081",106,23
2000,89,-,David Duval,29.08,"1,832",63,24
2000,89,-,Steve Gotsche,29.08,"2,588",89,22
2000,89,-,Mike Hulbert,29.08,"2,326",80,23
2000,92,-,Robert Allenby,29.09,"2,618",90,23
2000,92,-,Craig Spence,29.09,"2,473",85,20
2000,92,-,Kevin Sutherland,29.09,"2,734",94,23
2000,95,-,Dan Forsman,29.1,"2,561",88,23
2000,96,-,Bobby Cochran,29.11,"2,212",76,23
2000,96,-,Brad Elder,29.11,"3,202",110,22
2000,98,-,Edward Fryatt,29.13,"2,826",97,23
2000,99,-,Mark Calcavecchia,29.14,"2,564",88,22
2000,99,-,Chris DiMarco,29.14,"3,264",112,24
2000,99,-,Carl Paulson,29.14,"3,001",103,23
2000,102,-,Michael Clark II,29.15,"2,332",80,24
2000,102,-,Tom Scherrer,29.15,"2,886",99,22
2000,102,-,Omar Uresti,29.15,"2,740",94,23
2000,105,-,Nick Faldo,29.16,"1,312",45,22
2000,105,-,Scott Hoch,29.16,"3,033",104,23
2000,107,-,Jimmy Green,29.17,"2,421",83,24
2000,107,-,Mark Wiebe,29.17,"2,684",92,22
2000,109,-,Russ Cochran,29.18,"2,072",71,24
2000,109,-,Tim Herron,29.18,"2,685",92,23
2000,111,-,Harrison Frazar,29.19,"2,043",70,24
2000,111,-,Jay Haas,29.19,"2,248",77,22
2000,113,-,Mike Brisky,29.21,"2,512",86,22
2000,113,-,Tom Byrum,29.21,"2,600",89,20
2000,115,-,Blaine McCallister,29.22,"3,039",104,23
2000,115,-,David Morland IV,29.22,"2,513",86,24
2000,115,-,Grant Waite,29.22,"2,484",85,25
2000,118,-,Emlyn Aubrey,29.23,"1,871",64,25
2000,119,-,Charles Raulerson,29.24,"2,866",98,24
2000,120,-,Robin Freeman,29.26,"2,867",98,24
2000,121,-,Craig Barlow,29.27,"2,810",96,23
2000,121,-,Bob Burns,29.27,"2,605",89,24
2000,121,-,Joel Edwards,29.27,"2,898",99,23
2000,121,-,David Toms,29.27,"3,073",105,23
2000,125,-,Hal Sutton,29.28,"2,547",87,23
2000,126,-,K.J. Choi,29.29,"2,607",89,23
2000,126,-,Trevor Dodds,29.29,"2,460",84,22
2000,128,-,Scott Dunlap,29.3,"3,047",104,25
2000,128,-,Steve Pate,29.3,"2,578",88,22
2000,130,-,Ronnie Black,29.32,"2,316",79,23
2000,130,-,P.H. Horgan III,29.32,"1,906",65,24
2000,132,-,Craig Stadler,29.33,"1,936",66,23
2000,133,-,Neal Lancaster,29.34,"2,787",95,23
2000,133,-,J.L. Lewis,29.34,"2,993",102,23
2000,133,-,Craig Parry,29.34,"1,907",65,24
2000,136,-,Doug Dunakey,29.35,"2,348",80,23
2000,137,-,Fred Funk,29.36,"3,141",107,23
2000,138,-,Jay Delsing,29.37,"2,731",93,23
2000,138,-,Dudley Hart,29.37,"2,085",71,21
2000,138,-,Joe Ozaki,29.37,"1,498",51,24
2000,141,-,Peter Jacobsen,29.38,"1,910",65,23
2000,141,-,Bob May,29.38,"2,556",87,22
2000,141,-,Mike Reid,29.38,"2,115",72,22
2000,144,-,Bob Tway,29.39,"2,557",87,24
2000,145,-,Shaun Micheel,29.4,"2,675",91,24
2000,145,-,Frank Nobilo,29.4,"2,793",95,24
2000,147,-,Brian Watts,29.41,"2,588",88,24
2000,148,-,Doug Barron,29.43,"2,413",82,24
2000,148,-,Jason Caron,29.43,"2,207",75,22
2000,148,-,David Peoples,29.43,"2,914",99,25
2000,148,-,David Sutherland,29.43,"3,061",104,23
2000,152,-,Dicky Pride,29.44,"2,767",94,25
2000,153,-,Robert Gamez,29.47,"2,240",76,25
2000,154,-,Cameron Beckman,29.48,"2,388",81,23
2000,155,-,Kenny Perry,29.49,"2,241",76,23
2000,156,-,Woody Austin,29.5,"2,980",101,22
2000,157,-,John Daly,29.55,"2,039",69,23
2000,158,-,Brandel Chamblee,29.56,"2,069",70,25
2000,159,-,Rocco Mediate,29.57,"2,129",72,23
2000,160,-,Jeff Maggert,29.58,"2,307",78,23
2000,161,-,Ben Bates,29.59,"3,077",104,23
2000,161,-,Notah Begay III,29.59,"2,190",74,21
2000,161,-,Eric Booker,29.59,"2,515",85,24
2000,164,-,Chris Perry,29.6,"3,049",103,23
2000,165,-,Gary Nicklaus,29.61,"2,428",82,24
2000,166,-,Olin Browne,29.62,"2,932",99,24
2000,166,-,Barry Cheesman,29.62,"2,755",93,23
2000,168,-,Joey Sindelar,29.63,"2,489",84,24
2000,169,-,Tommy Armour III,29.66,"2,640",89,24
2000,170,-,Fulton Allem,29.67,"2,225",75,24
2000,170,-,Fred Couples,29.67,"1,958",66,23
2000,170,-,Vijay Singh,29.67,"2,611",88,23
2000,173,-,Duffy Waldorf,29.69,"2,227",75,23
2000,174,-,Rich Beem,29.72,"2,407",81,23
2000,174,-,Jeff Gove,29.72,"2,437",82,24
2000,176,-,Jason Buha,29.73,"2,438",82,25
2000,177,-,Bart Bryant,29.74,"2,171",73,23
2000,178,-,Casey Martin,29.75,"2,618",88,24
2000,179,-,Craig Bowden,29.78,"1,608",54,23
2000,179,-,Glen Hnatiuk,29.78,"2,680",90,22
2000,181,-,Billy Mayfair,29.82,"2,624",88,25
2000,182,-,Brandt Jobe,29.86,"2,628",88,24
2000,182,-,John Rollins,29.86,"2,150",72,24
2000,184,-,Aaron Bengoechea,29.89,"2,182",73,24
2000,184,-,Bradley Hughes,29.89,"2,690",90,24
2000,186,-,Mathew Goggin,29.9,"2,661",89,21
2000,187,-,Tom Lehman,29.91,"1,944",65,25
2000,187,-,Perry Moss,29.91,"1,585",53,24
2000,189,-,John Cook,29.93,"2,634",88,24
2000,190,-,Joe Durant,29.97,"2,817",94,23
2000,191,-,Scott Gump,30.11,"3,162",105,23
2000,192,-,Steve Elkington,30.22,"1,632",54,25
2000,192,-,Nolan Henke,30.22,"2,387",79,26
2000,194,-,Tom Purtzer,30.38,"1,701",56,26
2000,195,-,Kelly Gibson,30.65,"2,513",82,24
2001,1,-,Craig Kanada,27.9,"2,176",78,22
2001,2,-,David Frost,27.94,"2,375",85,22
2001,3,-,Steve Stricker,28.15,"1,717",61,22
2001,4,-,Brad Faxon,28.17,"2,338",83,21
2001,5,-,Glen Day,28.19,"2,368",84,23
2001,6,-,Willie Wood,28.27,"1,470",52,23
2001,7,-,Brian Gay,28.31,"3,114",110,22
2001,8,-,Bernhard Langer,28.33,"1,615",57,24
2001,9,-,David Morland IV,28.37,"2,440",86,21
2001,10,-,Bob Estes,28.38,"2,384",84,23
2001,10,-,Len Mattiace,28.38,"2,724",96,22
2001,12,-,Nick Price,28.39,"1,987",70,23
2001,13,-,Greg Chalmers,28.4,"2,528",89,21
2001,14,-,Stuart Appleby,28.41,"2,671",94,20
2001,15,-,Joe Ogilvie,28.43,"2,957",104,23
2001,15,-,Loren Roberts,28.43,"2,274",80,22
2001,17,-,Scott Hoch,28.45,"2,333",82,22
2001,18,-,Corey Pavin,28.46,"1,935",68,22
2001,18,-,Brian Watts,28.46,"1,594",56,22
2001,20,-,Shigeki Maruyama,28.48,"2,620",92,21
2001,21,-,Phil Mickelson,28.49,"2,194",77,22
2001,22,-,Scott Simpson,28.52,"2,082",73,23
2001,22,-,Vijay Singh,28.52,"2,510",88,21
2001,24,-,Jerry Smith,28.57,"2,714",95,22
2001,25,-,Chris Riley,28.59,"2,859",100,23
2001,26,-,Tom Pernice Jr.,28.63,"2,920",102,23
2001,27,-,Sergio Garcia,28.66,"1,605",56,23
2001,27,-,Tripp Isenhour,28.66,"2,551",89,21
2001,27,-,Skip Kendall,28.66,"3,095",108,23
2001,30,-,Jim Furyk,28.67,"2,466",86,22
2001,31,-,Fulton Allem,28.68,"1,606",56,22
2001,31,-,Cameron Beckman,28.68,"2,839",99,23
2001,31,-,Jeff Sluman,28.68,"2,983",104,23
2001,34,-,Brett Quigley,28.7,"1,808",63,24
2001,34,-,Mike Sposa,28.7,"2,669",93,23
2001,36,-,Justin Leonard,28.71,"2,785",97,21
2001,36,-,Jesper Parnevik,28.71,"2,498",87,22
2001,38,-,Jay Don Blake,28.72,"2,757",96,21
2001,39,-,Brad Elder,28.73,"3,132",109,22
2001,39,-,Scott McCarron,28.73,"2,701",94,23
2001,41,-,Billy Andrade,28.75,"2,156",75,22
2001,41,-,Lee Janzen,28.75,"2,645",92,23
2001,43,-,Mark Brooks,28.76,"2,473",86,23
2001,44,-,Esteban Toledo,28.77,"3,280",114,24
2001,45,-,Chris DiMarco,28.78,"2,849",99,19
2001,45,-,Matt Gogel,28.78,"2,216",77,24
2001,45,-,Jonathan Kaye,28.78,"3,223",112,21
2001,48,-,José María Olazábal,28.79,"1,238",43,24
2001,49,-,Davis Love III,28.8,"2,045",71,24
2001,49,-,Lee Porter,28.8,"2,592",90,22
2001,51,-,Russ Cochran,28.81,"2,103",73,24
2001,51,-,Jay Haas,28.81,"2,074",72,24
2001,51,-,Frank Lickliter II,28.81,"2,823",98,24
2001,54,-,Mark Calcavecchia,28.84,"2,163",75,22
2001,54,-,Danny Ellis,28.84,"2,192",76,24
2001,54,-,Edward Fryatt,28.84,"2,567",89,22
2001,57,-,K.J. Choi,28.85,"2,654",92,23
2001,57,-,Steve Elkington,28.85,"1,702",59,22
2001,57,-,Scott Verplank,28.85,"2,683",93,23
2001,60,-,Blaine McCallister,28.86,"2,309",80,23
2001,61,-,Michael Muehr,28.88,"2,657",92,24
2001,61,-,Mike Weir,28.88,"2,426",84,23
2001,63,-,Hunter Haas,28.89,"2,196",76,23
2001,63,-,Andrew Magee,28.89,"2,716",94,23
2001,65,-,Steve Flesch,28.9,"3,035",105,22
2001,65,-,Harrison Frazar,28.9,"2,428",84,22
2001,67,-,Joel Edwards,28.91,"2,862",99,22
2001,67,-,Geoff Ogilvy,28.91,"1,677",58,23
2001,69,-,Brandel Chamblee,28.92,"2,111",73,24
2001,69,-,Jim McGovern,28.92,"1,822",63,24
2001,69,-,"Dave Stockton, Jr.",28.92,"1,764",61,22
2001,72,-,Billy Mayfair,28.94,"2,778",96,23
2001,73,-,Larry Mize,28.95,"2,142",74,23
2001,74,-,Fred Funk,28.96,"3,388",117,23
2001,74,-,J.L. Lewis,28.96,"3,070",106,22
2001,76,-,Steve Allan,28.97,"2,491",86,23
2001,76,-,Paul Gow,28.97,"2,173",75,23
2001,76,-,Mark O'Meara,28.97,"1,767",61,24
2001,79,-,Jim Carter,28.98,"2,927",101,23
2001,80,-,Robert Damron,28.99,"2,638",91,23
2001,80,-,Paul Goydos,28.99,"2,435",84,22
2001,80,-,Kirk Triplett,28.99,"2,406",83,23
2001,83,-,Craig Parry,29,"1,827",63,24
2001,83,-,Dennis Paulson,29,"2,088",72,21
2001,83,-,Craig Perks,29,"2,204",76,22
2001,83,-,Kevin Sutherland,29,"2,726",94,23
2001,83,-,Jay Williamson,29,"2,610",90,23
2001,88,-,Kaname Yokoo,29.01,"2,350",81,24
2001,89,-,Olin Browne,29.02,"2,786",96,22
2001,90,-,"David Berganio, Jr.",29.03,"2,119",73,22
2001,90,-,Steve Lowery,29.03,"2,787",96,24
2001,92,-,David Toms,29.05,"2,702",93,22
2001,93,-,Tom Byrum,29.06,"2,470",85,23
2001,93,-,Pete Jordan,29.06,"2,993",103,24
2001,93,-,Jerry Kelly,29.06,"2,877",99,25
2001,96,-,José Coceres,29.07,"1,599",55,23
2001,96,-,Ernie Els,29.07,"1,628",56,25
2001,96,-,Greg Kraft,29.07,"2,965",102,24
2001,99,-,J.P. Hayes,29.08,"2,094",72,25
2001,100,-,Jeff Julian,29.09,"1,600",55,25
2001,100,-,Spike McRoy,29.09,"2,647",91,23
2001,102,-,Jimmy Green,29.11,"2,678",92,23
2001,102,-,Chris Tidland,29.11,"2,329",80,23
2001,104,-,Ted Tryba,29.12,"3,087",106,23
2001,104,-,Garrett Willis,29.12,"2,504",86,23
2001,106,-,Andrew McLardy,29.13,"2,185",75,23
2001,106,-,Rocco Mediate,29.13,"1,981",68,25
2001,106,-,Dicky Pride,29.13,"2,272",78,24
2001,109,-,Stephen Ames,29.14,"2,448",84,24
2001,109,-,Paul Azinger,29.14,"2,302",79,24
2001,109,-,Jason Gore,29.14,"2,331",80,21
2001,109,-,Sean Murphy,29.14,"2,040",70,21
2001,109,-,Brian Wilson,29.14,"2,506",86,22
2001,114,-,Brent Geiberger,29.15,"2,303",79,24
2001,114,-,Jeff Maggert,29.15,"2,390",82,23
2001,114,-,Steve Pate,29.15,"2,507",86,20
2001,117,-,Doug Dunakey,29.17,"2,363",81,20
2001,117,-,Dudley Hart,29.17,"2,071",71,24
2001,117,-,Kenny Perry,29.17,"2,596",89,24
2001,117,-,Paul Stankowski,29.17,"2,567",88,21
2001,121,-,Tommy Armour III,29.18,"2,655",91,23
2001,121,-,Craig Barlow,29.18,"2,101",72,24
2001,121,-,Brian Henninger,29.18,"2,305",79,24
2001,121,-,Franklin Langham,29.18,"1,751",60,24
2001,121,-,Frank Nobilo,29.18,"2,597",89,23
2001,126,-,David Duval,29.2,"2,015",69,22
2001,127,-,John Daly,29.21,"2,337",80,24
2001,127,-,Gabriel Hjertstedt,29.21,"2,220",76,24
2001,127,-,Neal Lancaster,29.21,"3,067",105,22
2001,130,-,Rocky Walcher,29.22,"1,724",59,25
2001,131,-,Dan Forsman,29.23,"2,280",78,24
2001,131,-,Tommy Tolles,29.23,"2,514",86,23
2001,133,-,Grant Waite,29.24,"2,222",76,24
2001,134,-,Scott Dunlap,29.25,"2,311",79,23
2001,134,-,Mark Hensby,29.25,"2,077",71,24
2001,134,-,Tiger Woods,29.25,"2,106",72,23
2001,137,-,Rich Beem,29.26,"2,604",89,24
2001,138,-,Ronnie Black,29.27,"1,493",51,25
2001,139,-,Jean Van de Velde,29.28,"1,259",43,24
2001,140,-,Stewart Cink,29.29,"2,724",93,23
2001,141,-,Richie Coughlan,29.3,"1,934",66,24
2001,141,-,Joey Sindelar,29.3,"1,934",66,23
2001,143,-,Kevin Johnson,29.31,"2,667",91,24
2001,144,-,Kelly Grunewald,29.32,"1,935",66,22
2001,144,-,John Riegger,29.32,"2,463",84,25
2001,146,-,Jeremy Anderson,29.35,"2,025",69,22
2001,146,-,Shaun Micheel,29.35,"2,935",100,23
2001,148,-,Bob Burns,29.37,"2,614",89,23
2001,148,-,Mark Wiebe,29.37,"1,762",60,24
2001,150,-,Gary Nicklaus,29.39,"2,763",94,25
2001,151,-,Doug Barron,29.4,"1,823",62,23
2001,151,-,Ian Leggatt,29.4,"2,470",84,21
2001,153,-,Bob May,29.41,"2,294",78,23
2001,154,-,Steve Jones,29.43,"2,031",69,25
2001,155,-,John Cook,29.44,"2,591",88,23
2001,156,-,Woody Austin,29.45,"2,798",95,23
2001,157,-,Bill Glasson,29.46,"1,915",65,22
2001,158,-,Jeff Brehaut,29.47,"2,269",77,25
2001,158,-,Marco Dawson,29.47,"1,680",57,22
2001,158,-,Robin Freeman,29.47,"3,035",103,23
2001,161,-,Keith Clearwater,29.48,"1,828",62,24
2001,161,-,John Huston,29.48,"1,710",58,24
2001,161,-,Bob Tway,29.48,"3,125",106,25
2001,164,-,Michael Clark II,29.49,"2,507",85,23
2001,164,-,Robert Gamez,29.49,"1,740",59,24
2001,164,-,Rory Sabbatini,29.49,"1,917",65,22
2001,167,-,Robert Allenby,29.5,"3,009",102,22
2001,167,-,Briny Baird,29.5,"3,039",103,23
2001,167,-,Cliff Kresge,29.5,"2,419",82,21
2001,170,-,Carl Paulson,29.51,"2,685",91,23
2001,171,-,David Peoples,29.52,"2,745",93,23
2001,172,-,Ben Ferguson,29.53,"2,185",74,22
2001,172,-,Tom Scherrer,29.53,"1,949",66,24
2001,172,-,Hal Sutton,29.53,"2,805",95,23
2001,175,-,Ben Bates,29.55,"1,566",53,24
2001,176,-,Joe Durant,29.59,"2,308",78,24
2001,176,-,Carlos Franco,29.59,"2,456",83,24
2001,178,-,Kent Jones,29.61,"2,191",74,24
2001,179,-,Jeff Hart,29.62,"2,518",85,25
2001,180,-,Brandt Jobe,29.67,"2,789",94,25
2001,181,-,Charles Howell III,29.68,"2,523",85,24
2001,182,-,Chris Smith,29.69,"2,910",98,21
2001,183,-,Chris Perry,29.7,"2,287",77,23
2001,184,-,Fred Couples,29.74,"1,963",66,24
2001,185,-,Donnie Hammond,29.78,"1,519",51,25
2001,186,-,Tim Herron,29.8,"2,712",91,24
2001,187,-,Glen Hnatiuk,29.83,"3,013",101,24
